pkSeqID,stime,flgs,proto,saddr,sport,daddr,dport,pkts,bytes,state,ltime,seq,dur,mean,stddev,smac,dmac,sum,min,max,soui,doui,sco,dco,spkts,dpkts,sbytes,dbytes,rate,srate,drate,attack,category,subcategory,Label,Category
51906254,1528097818.063135,e s,tcp,192.168.100.150,11950.0,192.168.100.7,80.0,5,770,REQ,1528097838.335378,123138,20.272243,1.230281,2.13091,,,4.921126,0.0,4.921126,,,,,5,0,770,0,0.197314,0.197314,0.0,1,DDoS,TCP,DDoS_TCP,2
51916254,1528097818.221578,e s,tcp,192.168.100.150,13970.0,192.168.100.7,80.0,5,770,REQ,1528097838.410431,133138,20.188852,1.22279,2.117935,,,4.891162,0.0,4.891162,,,,,5,0,770,0,0.198129,0.198129,0.0,1,DDoS,TCP,DDoS_TCP,2
51925346,1528097818.35648,e s,tcp,192.168.100.147,2474.0,192.168.100.7,80.0,5,770,REQ,1528097837.713939,142230,19.357458,1.888996,1.341488,,,5.666988,0.0,2.985671,,,,,5,0,770,0,0.206639,0.206639,0.0,1,DDoS,TCP,DDoS_TCP,2
51929237,1528097818.386955,e,tcp,192.168.100.3,41307.0,52.64.239.193,8883.0,16,7035,CON,1528097836.301239,146121,17.914284,1.457289,0.51889,,,5.829156,0.936716,1.976518,,,,,8,8,6507,528,0.837321,0.39075,0.39075,0,Normal,Normal,Normal_Normal,0
51936254,1528097818.445404,e s,tcp,192.168.100.148,3038.0,192.168.100.7,80.0,4,616,REQ,1528097834.833867,153138,16.388462,2.405307,2.405307,,,4.810613,0.0,4.810613,,,,,4,0,616,0,0.183056,0.183056,0.0,1,DDoS,TCP,DDoS_TCP,2
51946254,1528097818.491292,e s,tcp,192.168.100.148,9026.0,192.168.100.7,80.0,4,616,REQ,1528097835.305292,163138,16.813999,0.787425,1.113587,,,2.362275,0.0,2.362275,,,,,4,0,616,0,0.178423,0.178423,0.0,1,DDoS,TCP,DDoS_TCP,2
51956254,1528097818.547561,e s,tcp,192.168.100.148,14626.0,192.168.100.7,80.0,4,616,REQ,1528097835.747212,173138,17.199652,0.788125,1.114578,,,2.364376,0.0,2.364376,,,,,4,0,616,0,0.174422,0.174422,0.0,1,DDoS,TCP,DDoS_TCP,2
51966254,1528097818.669073,e s,tcp,192.168.100.147,19466.0,192.168.100.7,80.0,4,616,REQ,1528097830.453042,183138,11.783969,0.891637,1.260966,,,2.674912,0.0,2.674912,,,,,4,0,616,0,0.254583,0.254583,0.0,1,DDoS,TCP,DDoS_TCP,2
51976254,1528097818.834284,e s,tcp,192.168.100.149,52525.0,192.168.100.7,80.0,4,616,REQ,1528097832.635899,193138,13.801615,4.34946,0.185902,,,8.698919,4.163552,4.535367,,,,,4,0,616,0,0.217366,0.217366,0.0,1,DDoS,TCP,DDoS_TCP,2
51986254,1528097819.17969,e s,tcp,192.168.100.150,28399.0,192.168.100.7,80.0,3,462,REQ,1528097831.125959,203138,11.946269,0.0,0.0,,,0.0,0.0,0.0,,,,,3,0,462,0,0.167416,0.167416,0.0,1,DDoS,TCP,DDoS_TCP,2
51995346,1528097819.452703,e s,tcp,192.168.100.149,61402.0,192.168.100.7,80.0,5,770,REQ,1528097836.449656,212230,16.996952,2.882701,2.055588,,,8.648104,0.0,4.649146,,,,,5,0,770,0,0.235336,0.235336,0.0,1,DDoS,TCP,DDoS_TCP,2
71006254,1528101428.792935,e,udp,192.168.100.148,54122,192.168.100.7,80,10,600,INT,1528101468.765678,257463,39.972744,1.242263,1.988674,,,8.695842,0.0,4.929923,,,,,10,0,600,0,0.225153,0.225153,0.0,1,DDoS,UDP,DDoS_UDP,2
71013132,1528101469.721878,e,udp,192.168.100.148,18489,192.168.100.7,80,12,720,INT,1528101514.202256,2177,44.480377,2.97394,2.120533,,,17.843641,0.0,4.882546,,,,,12,0,720,0,0.2473,0.2473,0.0,1,DDoS,UDP,DDoS_UDP,2
71011000,1528101469.698512,e,udp,192.168.100.46,3456,192.168.100.5,80,7420,7216678,CON,1528101516.614338,45,46.915825,4.681444,0.930871,,,46.814438,1.888844,4.997624,,,,,3711,3709,3524875,3691803,158.134277,79.077797,79.035164,0,Normal,Normal,Normal_Normal,0
71026254,1528101469.890076,e,udp,192.168.100.148,25083,192.168.100.7,80,11,660,INT,1528101514.496624,15299,44.606548,3.517488,1.785674,,,17.587437,0.0,4.885065,,,,,11,0,660,0,0.224182,0.224182,0.0,1,DDoS,UDP,DDoS_UDP,2
71036254,1528101470.028793,e,udp,192.168.100.150,15258,192.168.100.7,80,8,480,INT,1528101506.109558,25299,36.080765,1.318158,1.958355,,,7.908949,0.0,4.993811,,,,,8,0,480,0,0.194009,0.194009,0.0,1,DDoS,UDP,DDoS_UDP,2
71046254,1528101470.156045,e,udp,192.168.100.147,57767,192.168.100.7,80,11,660,INT,1528101516.422218,35299,46.266174,0.972785,1.255868,,,7.78228,0.0,2.600385,,,,,11,0,660,0,0.216141,0.216141,0.0,1,DDoS,UDP,DDoS_UDP,2
71056254,1528101470.276173,e,udp,192.168.100.148,36298.0,192.168.100.7,80.0,12,720,INT,1528101515.140237,45299,44.864063,1.895907,2.20165,,,13.27135,0.0,4.884892,,,,,12,0,720,0,0.245185,0.245185,0.0,1,DDoS,UDP,DDoS_UDP,2
71066254,1528101470.407943,e,udp,192.168.100.147,62888,192.168.100.7,80,10,600,INT,1528101512.930903,55299,42.522961,0.651196,1.127904,,,5.209565,0.0,2.606281,,,,,10,0,600,0,0.21165,0.21165,0.0,1,DDoS,UDP,DDoS_UDP,2
71076254,1528101470.555727,e,udp,192.168.100.148,41769,192.168.100.7,80,12,720,INT,1528101515.554993,65299,44.999268,1.883859,2.190595,,,13.18701,0.0,4.888722,,,,,12,0,720,0,0.244448,0.244448,0.0,1,DDoS,UDP,DDoS_UDP,2
71086254,1528101470.687667,e,udp,192.168.100.147,3911,192.168.100.7,80,11,660,INT,1528101513.380559,75299,42.69289,0.978272,1.262951,,,7.826175,0.0,2.616992,,,,,11,0,660,0,0.234231,0.234231,0.0,1,DDoS,UDP,DDoS_UDP,2
71096254,1528101470.765484,e,udp,192.168.100.147,10263,192.168.100.7,80,11,660,INT,1528101513.537931,85299,42.772446,0.98273,1.26878,,,7.861841,0.0,2.65303,,,,,11,0,660,0,0.233795,0.233795,0.0,1,DDoS,UDP,DDoS_UDP,2
71106254,1528101470.869389,e,udp,192.168.100.147,15680,192.168.100.7,80,11,660,INT,1528101513.72141,95299,42.85202,0.988855,1.276906,,,7.910841,0.0,2.700033,,,,,11,0,660,0,0.233361,0.233361,0.0,1,DDoS,UDP,DDoS_UDP,2
71116254,1528101470.973846,e,udp,192.168.100.149,9350,192.168.100.7,80,6,360,INT,1528101506.851167,105299,35.877319,0.955764,1.911527,,,4.778818,0.0,4.778818,,,,,6,0,360,0,0.139364,0.139364,0.0,1,DDoS,UDP,DDoS_UDP,2
71126254,1528101471.079848,e,udp,192.168.100.148,51258,192.168.100.7,80,12,720,INT,1528101516.268004,115299,45.188156,1.864785,2.172062,,,13.053493,0.0,4.866317,,,,,12,0,720,0,0.243427,0.243427,0.0,1,DDoS,UDP,DDoS_UDP,2
71136254,1528101471.200158,e,udp,192.168.100.148,53900,192.168.100.7,80,11,660,INT,1528101516.388937,125299,45.188778,2.164021,2.188398,,,12.984123,0.0,4.862532,,,,,11,0,660,0,0.221294,0.221294,0.0,1,DDoS,UDP,DDoS_UDP,2
71146254,1528101471.320931,e,udp,192.168.100.147,32362,192.168.100.7,80,10,600,INT,1528101514.463452,135299,43.142521,3.482436,1.010695,,,17.412178,2.599688,4.769942,,,,,10,0,600,0,0.208611,0.208611,0.0,1,DDoS,UDP,DDoS_UDP,2
71156254,1528101471.424462,e,udp,192.168.100.148,5292,192.168.100.7,80,11,660,INT,1528101513.777333,145299,42.352871,1.425168,1.807737,,,9.976176,0.0,4.938846,,,,,11,0,660,0,0.236112,0.236112,0.0,1,DDoS,UDP,DDoS_UDP,2
71166254,1528101471.500342,e,udp,192.168.100.149,17106.0,192.168.100.7,80.0,8,480,INT,1528101508.255623,155299,36.75528,1.371939,1.965282,,,8.231636,0.0,4.657757,,,,,8,0,480,0,0.190449,0.190449,0.0,1,DDoS,UDP,DDoS_UDP,2
71176254,1528101471.587092,e,udp,192.168.100.147,39795,192.168.100.7,80,10,600,INT,1528101514.880837,165299,43.293743,3.478021,1.014114,,,17.390102,2.606199,4.825699,,,,,10,0,600,0,0.207882,0.207882,0.0,1,DDoS,UDP,DDoS_UDP,2
71185347,1528101471.792084,e,udp,192.168.100.147,43083,192.168.100.7,80,10,600,INT,1528101515.234008,174392,43.441925,3.379976,0.930165,,,16.899879,2.593559,4.8604,,,,,10,0,600,0,0.207173,0.207173,0.0,1,DDoS,UDP,DDoS_UDP,2
71182575,1528101471.722761,e,tcp,192.168.100.3,41307,52.64.239.193,8883,46,15993,CON,1528101514.122263,171620,42.399502,4.705413,0.821194,,,42.348717,2.382729,4.999209,,,,,23,23,14475,1518,1.061333,0.549769,0.518874,0,Normal,Normal,Normal_Normal,0
71196254,1528101472.071224,e,udp,192.168.100.147,47078,192.168.100.7,80,11,660,INT,1528101515.603984,185299,43.532761,2.79891,1.502925,,,16.793459,0.0,4.826522,,,,,11,0,660,0,0.229712,0.229712,0.0,1,DDoS,UDP,DDoS_UDP,2
71206254,1528101472.352801,e,udp,192.168.100.149,28350,192.168.100.7,80,7,420,INT,1528101510.667077,195299,38.314278,1.611393,2.001197,,,8.056965,0.0,4.552669,,,,,7,0,420,0,0.1566,0.1566,0.0,1,DDoS,UDP,DDoS_UDP,2
71216254,1528101472.793205,e,udp,192.168.100.150,51524,192.168.100.7,80,8,480,INT,1528101513.585087,205299,40.791882,1.566962,2.216021,,,9.401773,0.0,4.706523,,,,,8,0,480,0,0.171603,0.171603,0.0,1,DDoS,UDP,DDoS_UDP,2
71226254,1528101473.276622,e,udp,192.168.100.150,56512,192.168.100.7,80,7,420,INT,1528101514.479113,215299,41.202492,0.769969,1.721703,,,4.619813,0.0,4.619813,,,,,7,0,420,0,0.145622,0.145622,0.0,1,DDoS,UDP,DDoS_UDP,2
71236254,1528101473.521185,e,udp,192.168.100.149,41042,192.168.100.7,80,8,480,INT,1528101512.644523,225299,39.123337,1.331657,1.894117,,,7.989941,0.0,4.345933,,,,,8,0,480,0,0.178921,0.178921,0.0,1,DDoS,UDP,DDoS_UDP,2
71246254,1528101473.779497,e,udp,192.168.100.150,61589.0,192.168.100.7,80.0,7,420,INT,1528101515.540452,235299,41.760956,0.749492,1.675914,,,4.496949,0.0,4.496949,,,,,7,0,420,0,0.143675,0.143675,0.0,1,DDoS,UDP,DDoS_UDP,2
71256254,1528101474.135187,e,udp,192.168.100.149,47822,192.168.100.7,80,8,480,INT,1528101513.922843,245299,39.787655,1.341492,1.907568,,,8.048954,0.0,4.369195,,,,,8,0,480,0,0.175934,0.175934,0.0,1,DDoS,UDP,DDoS_UDP,2
71266254,1528101474.528752,e,udp,192.168.100.150,7415,192.168.100.7,80,7,420,INT,1528101516.455021,255299,41.92627,0.0,0.0,,,0.0,0.0,0.0,,,,,7,0,420,0,0.143108,0.143108,0.0,1,DDoS,UDP,DDoS_UDP,2
71274033,1528101516.634935,e,udp,192.168.100.147,61792,192.168.100.7,80,11,660,INT,1528101546.009512,912,29.374577,2.31598,1.041983,,,13.895883,0.0,2.99759,,,,,11,0,660,0,0.34043,0.34043,0.0,1,DDoS,UDP,DDoS_UDP,2
71273448,1528101516.628116,e,tcp,192.168.100.5,0,192.168.100.3,0,1694,1203877,CON,1528101553.693312,327,37.065197,4.617169,0.983368,,,36.937355,2.015458,4.998141,,,,,1694,0,1203877,0,45.676273,45.676273,0.0,0,Normal,Normal,Normal_Normal,0
71285347,1528101516.776636,e,udp,192.168.100.148,61601,192.168.100.7,80,13,780,INT,1528101552.492254,12226,35.715618,3.721295,1.119092,,,22.327772,2.552664,4.998705,,,,,13,0,780,0,0.335987,0.335987,0.0,1,DDoS,UDP,DDoS_UDP,2
71282218,1528101516.736694,e g,tcp,192.168.100.3,41307,52.64.239.193,8883,34,13397,CON,1528101551.760187,9097,35.023495,2.312742,1.600741,,,18.501932,0.005833,4.999188,,,,,17,17,12275,1122,0.942225,0.456836,0.456836,0,Normal,Normal,Normal_Normal,0
71296254,1528101516.930192,e,udp,192.168.100.149,12469.0,192.168.100.7,80.0,8,480,INT,1528101550.58135,23133,33.651157,2.639782,2.243266,,,13.198909,0.0,4.96911,,,,,8,0,480,0,0.208017,0.208017,0.0,1,DDoS,UDP,DDoS_UDP,2
71306254,1528101517.03367,e,udp,192.168.100.147,6236.0,192.168.100.7,80.0,12,720,INT,1528101550.176472,33133,33.142803,2.833417,0.167641,,,17.000502,2.670481,3.1188,,,,,12,0,720,0,0.331897,0.331897,0.0,1,DDoS,UDP,DDoS_UDP,2
71316254,1528101517.12621,e,udp,192.168.100.147,12014,192.168.100.7,80,13,780,INT,1528101551.287077,43133,34.160866,3.290231,0.721284,,,19.741386,2.66576,4.524627,,,,,13,0,780,0,0.351279,0.351279,0.0,1,DDoS,UDP,DDoS_UDP,2
71326254,1528101517.204662,e,udp,192.168.100.148,5327,192.168.100.7,80,14,840,INT,1528101553.096943,53133,35.892281,2.541509,1.233775,,,17.790565,0.0,4.555011,,,,,14,0,840,0,0.362195,0.362195,0.0,1,DDoS,UDP,DDoS_UDP,2
71336254,1528101517.287587,e,udp,192.168.100.149,18301,192.168.100.7,80,8,480,INT,1528101551.007849,63133,33.720261,2.640031,2.23992,,,13.200157,0.0,4.959229,,,,,8,0,480,0,0.20759,0.20759,0.0,1,DDoS,UDP,DDoS_UDP,2
71346254,1528101517.3804,e,udp,192.168.100.147,22302.0,192.168.100.7,80.0,13,780,INT,1528101552.949329,73133,35.568928,2.24133,1.537087,,,15.689308,0.0,4.528502,,,,,13,0,780,0,0.337373,0.337373,0.0,1,DDoS,UDP,DDoS_UDP,2
71356254,1528101517.48133,e,udp,192.168.100.148,17944,192.168.100.7,80,13,780,INT,1528101550.460417,83133,32.979088,3.287925,1.009233,,,19.727552,2.541815,4.857862,,,,,13,0,780,0,0.363867,0.363867,0.0,1,DDoS,UDP,DDoS_UDP,2
71366254,1528101517.589271,e,udp,192.168.100.147,28797,192.168.100.7,80,12,720,INT,1528101547.560032,93133,29.97076,2.614215,1.335323,,,15.685291,0.0,4.53467,,,,,12,0,720,0,0.367024,0.367024,0.0,1,DDoS,UDP,DDoS_UDP,2
71376254,1528101517.703995,e,udp,192.168.100.147,32000,192.168.100.7,80,12,720,INT,1528101547.632186,103133,29.92819,2.609402,1.333211,,,15.656412,0.0,4.526459,,,,,12,0,720,0,0.367546,0.367546,0.0,1,DDoS,UDP,DDoS_UDP,2
71386254,1528101517.829197,e,udp,192.168.100.150,30385,192.168.100.7,80,8,480,INT,1528101552.085241,113133,34.256042,0.495263,1.213141,,,3.466838,0.0,3.466838,,,,,8,0,480,0,0.204344,0.204344,0.0,1,DDoS,UDP,DDoS_UDP,2
71396254,1528101517.955689,e,udp,192.168.100.150,32019,192.168.100.7,80,8,480,INT,1528101552.20624,123133,34.250549,0.497021,1.217448,,,3.479146,0.0,3.479146,,,,,8,0,480,0,0.204376,0.204376,0.0,1,DDoS,UDP,DDoS_UDP,2
71406254,1528101518.10162,e,udp,192.168.100.150,34065,192.168.100.7,80,7,420,INT,1528101552.367131,133133,34.265511,0.0,0.0,,,0.0,0.0,0.0,,,,,7,0,420,0,0.175103,0.175103,0.0,1,DDoS,UDP,DDoS_UDP,2
71416254,1528101518.272437,e,udp,192.168.100.147,42919,192.168.100.7,80,12,720,INT,1528101548.076167,143133,29.80373,2.602986,1.33138,,,15.617914,0.0,4.520309,,,,,12,0,720,0,0.369081,0.369081,0.0,1,DDoS,UDP,DDoS_UDP,2
71426254,1528101518.464211,e,udp,192.168.100.149,33870,192.168.100.7,80,8,480,INT,1528101552.170572,153133,33.70636,2.640983,2.23945,,,13.204917,0.0,4.958526,,,,,8,0,480,0,0.207676,0.207676,0.0,1,DDoS,UDP,DDoS_UDP,2
71436254,1528101518.808999,e,udp,192.168.100.150,42284,192.168.100.7,80,8,480,INT,1528101553.054833,163133,34.245834,0.714224,1.749483,,,4.999565,0.0,4.999565,,,,,8,0,480,0,0.204404,0.204404,0.0,1,DDoS,UDP,DDoS_UDP,2
71446254,1528101519.202043,e,udp,192.168.100.147,53954,192.168.100.7,80,10,600,INT,1528101545.636061,173133,26.434017,3.109788,0.713472,,,15.54894,2.690772,4.533423,,,,,10,0,600,0,0.34047,0.34047,0.0,1,DDoS,UDP,DDoS_UDP,2
71456254,1528101519.463295,e,udp,192.168.100.150,49010,192.168.100.7,80,6,360,INT,1528101553.680772,183133,34.217476,0.0,0.0,,,0.0,0.0,0.0,,,,,6,0,360,0,0.146124,0.146124,0.0,1,DDoS,UDP,DDoS_UDP,2
71466254,1528101519.785571,e,udp,192.168.100.150,52343,192.168.100.7,80,5,300,INT,1528101540.145721,193133,20.360149,0.0,0.0,,,0.0,0.0,0.0,,,,,5,0,300,0,0.196462,0.196462,0.0,1,DDoS,UDP,DDoS_UDP,2
71476254,1528101520.40297,e,udp,192.168.100.150,58789,192.168.100.7,80,5,300,INT,1528101540.770286,203133,20.367315,0.0,0.0,,,0.0,0.0,0.0,,,,,5,0,300,0,0.196393,0.196393,0.0,1,DDoS,UDP,DDoS_UDP,2
71486254,1528101520.75478,e,udp,192.168.100.150,62116,192.168.100.7,80,5,300,INT,1528101541.09989,213133,20.34511,0.0,0.0,,,0.0,0.0,0.0,,,,,5,0,300,0,0.196607,0.196607,0.0,1,DDoS,UDP,DDoS_UDP,2
71496254,1528101520.997384,e,udp,192.168.100.150,924,192.168.100.7,80,7,420,INT,1528101550.06005,223133,29.062666,1.660971,2.103173,,,8.304857,0.0,4.996669,,,,,7,0,420,0,0.20645,0.20645,0.0,1,DDoS,UDP,DDoS_UDP,2
71506254,1528101521.528717,e,udp,192.168.100.150,7839,192.168.100.7,80,7,420,INT,1528101550.571966,233133,29.043249,1.67237,2.112249,,,8.361849,0.0,4.996961,,,,,7,0,420,0,0.206588,0.206588,0.0,1,DDoS,UDP,DDoS_UDP,2
71516254,1528101523.567285,e,udp,192.168.100.149,52820,192.168.100.7,80,5,300,INT,1528101543.598282,243133,20.030996,3.294767,2.329752,,,9.8843,0.0,4.943914,,,,,5,0,300,0,0.199691,0.199691,0.0,1,DDoS,UDP,DDoS_UDP,2
71526254,1528101524.415865,e,udp,192.168.100.149,62918,192.168.100.7,80,5,300,INT,1528101544.386312,253133,19.970448,3.284808,2.322714,,,9.854425,0.0,4.932409,,,,,5,0,300,0,0.200296,0.200296,0.0,1,DDoS,UDP,DDoS_UDP,2
71533125,1528101524.870789,e,udp,192.168.100.149,4253,192.168.100.7,80,6,360,INT,1528101550.013688,260004,25.142899,2.461534,2.461546,,,9.846134,0.0,4.934201,,,,,6,0,360,0,0.198863,0.198863,0.0,1,DDoS,UDP,DDoS_UDP,2
71535664,1528101553.715282,e,udp,192.168.100.46,3456,192.168.100.5,80,2400,2334765,CON,1528101568.714245,379,14.998963,4.991186,0.002669,,,14.973557,4.989456,4.99397,,,,,1200,1200,1140210,1194555,159.944382,79.938858,79.938858,0,Normal,Normal,Normal_Normal,0
71546254,1528101554.018502,e,udp,192.168.100.147,28260,192.168.100.7,80,2,120,INT,1528101559.280843,10969,5.262341,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,120,0,0.190029,0.190029,0.0,1,DDoS,UDP,DDoS_UDP,2
71556254,1528101554.31596,e,udp,192.168.100.150,55501.0,192.168.100.7,80.0,3,180,INT,1528101562.901827,20969,8.585867,2.305819,2.305819,,,4.611638,0.0,4.611638,,,,,3,0,180,0,0.232941,0.232941,0.0,1,DDoS,UDP,DDoS_UDP,2
71566254,1528101554.616075,e,udp,192.168.100.149,59198,192.168.100.7,80,3,180,INT,1528101561.826498,30969,7.210423,1.675966,1.675966,,,3.351932,0.0,3.351932,,,,,3,0,180,0,0.277376,0.277376,0.0,1,DDoS,UDP,DDoS_UDP,2
71576254,1528101554.860737,e,udp,192.168.100.148,21258,192.168.100.7,80,3,180,INT,1528101567.683027,40969,12.82229,1.781686,1.781686,,,3.563372,0.0,3.563372,,,,,3,0,180,0,0.155978,0.155978,0.0,1,DDoS,UDP,DDoS_UDP,2
71586254,1528101555.140012,e,udp,192.168.100.148,22890,192.168.100.7,80,3,180,INT,1528101567.800515,50969,12.660503,1.760667,1.760667,,,3.521335,0.0,3.521335,,,,,3,0,180,0,0.157972,0.157972,0.0,1,DDoS,UDP,DDoS_UDP,2
71596254,1528101555.420494,e,udp,192.168.100.150,2816,192.168.100.7,80,3,180,INT,1528101564.559912,60969,9.139418,2.220231,2.220231,,,4.440462,0.0,4.440462,,,,,3,0,180,0,0.218832,0.218832,0.0,1,DDoS,UDP,DDoS_UDP,2
71606254,1528101555.661508,e,udp,192.168.100.147,36433,192.168.100.7,80,2,120,INT,1528101560.118299,70969,4.456791,4.456791,0.0,,,4.456791,4.456791,4.456791,,,,,2,0,120,0,0.224377,0.224377,0.0,1,DDoS,UDP,DDoS_UDP,2
71616254,1528101555.806976,e,udp,192.168.100.147,40865,192.168.100.7,80,2,120,INT,1528101560.851541,80969,5.044565,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,120,0,0.198233,0.198233,0.0,1,DDoS,UDP,DDoS_UDP,2
71626254,1528101556.0016,e,udp,192.168.100.150,13426,192.168.100.7,80,2,120,INT,1528101560.307406,90969,4.305806,4.305806,0.0,,,4.305806,4.305806,4.305806,,,,,2,0,120,0,0.232245,0.232245,0.0,1,DDoS,UDP,DDoS_UDP,2
71636254,1528101556.180896,e,udp,192.168.100.147,48131,192.168.100.7,80,2,120,INT,1528101561.050049,100969,4.869153,4.869153,0.0,,,4.869153,4.869153,4.869153,,,,,2,0,120,0,0.205375,0.205375,0.0,1,DDoS,UDP,DDoS_UDP,2
71646254,1528101556.362371,e,udp,192.168.100.150,19540,192.168.100.7,80,2,120,INT,1528101560.60154,110969,4.239169,4.239169,0.0,,,4.239169,4.239169,4.239169,,,,,2,0,120,0,0.235895,0.235895,0.0,1,DDoS,UDP,DDoS_UDP,2
71656254,1528101556.494099,e,udp,192.168.100.147,56923,192.168.100.7,80,2,120,INT,1528101561.75898,120969,5.264881,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,120,0,0.189938,0.189938,0.0,1,DDoS,UDP,DDoS_UDP,2
71666254,1528101556.609051,e,udp,192.168.100.148,31152,192.168.100.7,80,3,180,INT,1528101568.521778,130969,11.912727,1.740562,1.740562,,,3.481124,0.0,3.481124,,,,,3,0,180,0,0.167888,0.167888,0.0,1,DDoS,UDP,DDoS_UDP,2
71675346,1528101556.737068,e,udp,192.168.100.147,1675,192.168.100.7,80,2,120,INT,1528101564.257747,140061,7.520679,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,120,0,0.132967,0.132967,0.0,1,DDoS,UDP,DDoS_UDP,2
71676365,1528101556.754557,e,tcp,192.168.100.3,41307,52.64.239.193,8883,9,4813,CON,1528101566.754375,141080,9.999818,4.996875,0.002208,,,9.99375,4.995296,4.998454,,,,,5,4,4549,264,0.800015,0.400007,0.300005,0,Normal,Normal,Normal_Normal,0
71686254,1528101556.970571,e,udp,192.168.100.150,30147,192.168.100.7,80,2,120,INT,1528101561.072106,150969,4.101535,4.101535,0.0,,,4.101535,4.101535,4.101535,,,,,2,0,120,0,0.243811,0.243811,0.0,1,DDoS,UDP,DDoS_UDP,2
71696254,1528101557.226566,e,udp,192.168.100.150,33867,192.168.100.7,80,2,120,INT,1528101561.251613,160969,4.025047,4.025047,0.0,,,4.025047,4.025047,4.025047,,,,,2,0,120,0,0.248444,0.248444,0.0,1,DDoS,UDP,DDoS_UDP,2
71706254,1528101557.568417,e,udp,192.168.100.150,38491,192.168.100.7,80,2,120,INT,1528101561.524412,170969,3.955995,3.955995,0.0,,,3.955995,3.955995,3.955995,,,,,2,0,120,0,0.252781,0.252781,0.0,1,DDoS,UDP,DDoS_UDP,2
71716254,1528101557.926458,e,udp,192.168.100.150,43115,192.168.100.7,80,2,120,INT,1528101561.814624,180969,3.888166,3.888166,0.0,,,3.888166,3.888166,3.888166,,,,,2,0,120,0,0.257191,0.257191,0.0,1,DDoS,UDP,DDoS_UDP,2
71726254,1528101558.143013,e,udp,192.168.100.148,41221,192.168.100.7,80,1,60,INT,1528101558.143013,190969,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,60,0,0.0,0.0,0.0,1,DDoS,UDP,DDoS_UDP,2
71736254,1528101558.243597,e,udp,192.168.100.150,47643,192.168.100.7,80,2,120,INT,1528101562.25538,200969,4.011783,4.011783,0.0,,,4.011783,4.011783,4.011783,,,,,2,0,120,0,0.249266,0.249266,0.0,1,DDoS,UDP,DDoS_UDP,2
71746254,1528101558.426903,e,udp,192.168.100.149,7088,192.168.100.7,80,3,180,INT,1528101568.587029,210969,10.160126,2.021111,2.021111,,,4.042222,0.0,4.042222,,,,,3,0,180,0,0.196848,0.196848,0.0,1,DDoS,UDP,DDoS_UDP,2
71756254,1528101558.720914,e,udp,192.168.100.149,12600,192.168.100.7,80,3,180,INT,1528101569.381823,220969,10.660909,2.051604,2.051604,,,4.103207,0.0,4.103207,,,,,3,0,180,0,0.187601,0.187601,0.0,1,DDoS,UDP,DDoS_UDP,2
71766254,1528101559.007752,e,udp,192.168.100.147,25666,192.168.100.7,80,1,60,INT,1528101559.007752,230969,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,60,0,0.0,0.0,0.0,1,DDoS,UDP,DDoS_UDP,2
71776254,1528101560.145954,e,udp,192.168.100.148,56362,192.168.100.7,80,1,60,INT,1528101560.145954,240969,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,60,0,0.0,0.0,0.0,1,DDoS,UDP,DDoS_UDP,2
71786254,1528101561.980964,e,udp,192.168.100.148,376.0,192.168.100.7,80.0,2,120,INT,1528101566.426193,250969,4.445229,4.445229,0.0,,,4.445229,4.445229,4.445229,,,,,2,0,120,0,0.22496,0.22496,0.0,1,DDoS,UDP,DDoS_UDP,2
71793125,1528101562.894674,e,udp,192.168.100.148,7376,192.168.100.7,80,2,120,INT,1528101566.860026,257840,3.965352,3.965352,0.0,,,3.965352,3.965352,3.965352,,,,,2,0,120,0,0.252184,0.252184,0.0,1,DDoS,UDP,DDoS_UDP,2
71798065,1528101598.511631,e,udp,192.168.100.46,3456,192.168.100.5,80,1599,1555984,CON,1528101608.505826,616,9.994195,4.991054,0.000609,,,9.982107,4.990444,4.991663,,,,,800,799,760140,795844,159.892822,79.946411,79.846352,0,Normal,Normal,Normal_Normal,0
71806254,1528101598.644566,e,udp,192.168.100.149,11706,192.168.100.7,80,2,120,INT,1528101603.649818,8805,5.005252,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,120,0,0.19979,0.19979,0.0,1,DDoS,UDP,DDoS_UDP,2
71816254,1528101598.808499,e,udp,192.168.100.148,55717,192.168.100.7,80,4,240,INT,1528101606.750702,18805,7.942203,2.699246,0.110193,,,5.398493,2.589056,2.809437,,,,,4,0,240,0,0.377729,0.377729,0.0,1,DDoS,UDP,DDoS_UDP,2
71826254,1528101598.97264,e,udp,192.168.100.149,16418,192.168.100.7,80,2,120,INT,1528101603.972319,28805,4.999679,4.999679,0.0,,,4.999679,4.999679,4.999679,,,,,2,0,120,0,0.200013,0.200013,0.0,1,DDoS,UDP,DDoS_UDP,2
71836254,1528101599.145233,e,udp,192.168.100.148,62616,192.168.100.7,80,3,180,INT,1528101607.06067,38805,7.915437,1.393332,1.393332,,,2.786663,0.0,2.786663,,,,,3,0,180,0,0.252671,0.252671,0.0,1,DDoS,UDP,DDoS_UDP,2
